Time,End_time,Duration_s,Flow_Lmin,Litros_totales,Dispositivo
1570976360,1570977502,1142,3.3311842105263154,17.999,lavamanos
1570976492,1570976912,420,5.639545454545455,39.541,ducha
1570978200,1570978207,7,0.585,0.078,lavamanos
1570979612,1570979972,360,0.72,4.319999999999999,inodoro
1570980814,1570981141,327,2.672903225806452,11.611,lavaplatos
1570986929,1570986952,23,4.909999999999999,0.527,lavamanos
1570990557,1570990606,49,2.307272727272727,0.501,lavamanos
1571001252,1571001612,360,0.72,4.319999999999999,inodoro
1571001301,1571001717,416,1.14,11.179,lavaplatos
1571003457,1571003519,62,2.4222222222222225,2.085,lavamanos
1571031072,1571031432,360,0.72,4.319999999999999,inodoro
1571031793,1571031802,9,1.725,0.234,lavaplatos
1571031827,1571033587,1760,2.238561151079137,6.327,lavamanos
1571033993,1571034353,360,0.72,4.319999999999999,inodoro
1571058849,1571061544,2695,2.901760563380282,15.46,ducha
1571058977,1571059468,491,2.9,11.307,lavamanos
1571061294,1571061452,158,5.921818181818182,3.693,lavamanos
1571073226,1571073230,4,0.56,0.058,lavaplatos
1571078487,1571078847,360,0.72,4.319999999999999,inodoro
1571080964,1571081100,136,0.8781818181818182,0.905,lavaplatos
1571081011,1571081059,48,1.5138461538461538,0.434,lavamanos
1571081120,1571081480,360,0.72,4.319999999999999,inodoro
1571094055,1571094601,546,3.1382142857142856,3.353,lavamanos
1571094198,1571094203,5,0.312,0.028,lavaplatos
1571119250,1571120750,1500,1.8096774193548384,1.471,lavaplatos
1571119555,1571119910,355,1.6244444444444444,1.401,lavamanos
1571119555,1571119815,260,5.972903225806451,17.576,ducha
1571120879,1571121887,1008,2.43873417721519,6.136,lavamanos
1571125965,1571126044,79,1.4657142857142855,0.418,lavamanos
1571136327,1571136345,18,0.88125,0.254,lavamanos
1571137511,1571140221,2710,2.955584415584416,9.974,lavaplatos
1571146288,1571146712,424,3.44855421686747,13.793,lavaplatos
1571147458,1571147818,360,0.72,4.319999999999999,inodoro
1571147849,1571149058,1209,5.107846153846154,23.464,ducha
1571148537,1571148831,294,2.68,3.103,lavamanos
1571149371,1571149731,360,0.72,4.319999999999999,inodoro
1571150599,1571150959,360,0.72,4.319999999999999,inodoro
1571203710,1571203716,6,0.8799999999999999,0.106,lavaplatos
1571204078,1571204478,400,6.215,20.613,ducha
1571205546,1571205906,360,0.72,4.319999999999999,inodoro
1571206040,1571206060,20,1.4584615384615385,0.332,lavaplatos
1571206131,1571206719,588,2.83978021978022,7.212,lavamanos
1571206768,1571207128,360,0.72,4.319999999999999,inodoro
1571256089,1571256144,55,1.8675,0.891,lavamanos
1571259631,1571259684,53,2.593846153846154,0.696,lavamanos
1571291425,1571291785,360,0.72,4.319999999999999,inodoro
1571291480,1571292457,977,1.4942307692307693,1.897,lavamanos
1571291480,1571291997,517,5.423949044585987,46.151,ducha
1571293056,1571293063,7,3.4679999999999995,0.295,lavaplatos
1571293401,1571293510,109,1.9420408163265304,1.894,lavamanos
1571294363,1571294630,267,1.816551724137931,1.08,lavamanos
1571330762,1571330834,72,1.383529411764706,0.531,lavamanos
1571331157,1571332131,974,2.822857142857143,13.054,lavaplatos
1571331622,1571331691,69,2.115,1.002,lavamanos
1571340076,1571340307,231,5.149816513761468,19.906,ducha
1571340124,1571340829,705,1.9549253731343283,3.43,lavamanos
1571341002,1571341362,360,0.72,4.319999999999999,inodoro
1571355238,1571355317,79,2.055,0.547,lavamanos
1571355709,1571355714,5,0.12,0.012,lavaplatos
1571379034,1571379342,308,2.045121951219512,3.075,lavamanos
1571380005,1571380271,266,1.983,8.564,lavaplatos
1571380923,1571381344,421,1.6471875,2.195,lavamanos
1571381487,1571381847,360,0.72,4.319999999999999,inodoro
1571418717,1571418787,70,2.112,0.308,lavamanos
1571419389,1571419539,150,2.004657534246576,2.752,lavamanos
1571419579,1571419873,294,3.830935251798561,18.854,ducha
1571422116,1571422626,510,1.215,0.704,lavamanos
1571424251,1571424263,12,0.12,0.026,lavamanos
1571451541,1571451901,360,0.72,4.319999999999999,inodoro
1571468205,1571468565,360,0.72,4.319999999999999,inodoro
1571471356,1571474271,2915,2.570027247956403,37.321,lavaplatos
1571474859,1571475784,925,1.8194366197183096,2.469,lavamanos
1571474859,1571475046,187,5.915060240963855,17.614,ducha
1571481184,1571481327,143,2.361428571428571,1.924,lavamanos
1571483480,1571483516,36,0.4466666666666666,0.428,lavaplatos
1571488019,1571488379,360,0.72,4.319999999999999,inodoro
1571488431,1571492041,3610,3.614413407821229,100.69,lavaplatos
1571489835,1571490195,360,0.72,4.319999999999999,inodoro
1571489868,1571489899,31,3.518181818181818,0.766,lavamanos
1571490054,1571490414,360,0.72,4.319999999999999,inodoro
1571490876,1571491236,360,0.72,4.319999999999999,inodoro
1571491242,1571491297,55,2.8425,0.475,lavamanos
1571493555,1571493571,16,2.84625,0.822,lavamanos
1571494389,1571494486,97,2.897368421052632,4.778,lavamanos
1571495224,1571495231,7,1.38,0.121,lavaplatos
1571495846,1571495923,77,3.957272727272727,1.642,lavamanos
1571496596,1571496849,253,3.0810878661087866,13.006,ducha
1571496697,1571496869,172,5.41906976744186,14.386,lavamanos
1571497294,1571497380,86,4.6777500000000005,6.575,lavaplatos
1571497381,1571497741,360,0.72,4.319999999999999,inodoro
1571498056,1571498178,122,2.0967567567567564,1.571,lavamanos
1571505452,1571506190,738,2.9966666666666666,15.878,lavaplatos
1571509419,1571509598,179,4.828588235294117,14.539,ducha
1571509453,1571510820,1367,2.1402197802197804,3.785,lavamanos
1571554280,1571556691,2411,1.8272727272727272,0.343,lavaplatos
1571555129,1571555129,1,0.6599999999999999,0.011,lavamanos
1571556524,1571556884,360,0.72,4.319999999999999,inodoro
1571558430,1571558790,360,0.72,4.319999999999999,inodoro
1571559378,1571560423,1045,2.0142857142857142,0.239,lavaplatos
1571563177,1571563271,94,1.4475,3.647,lavaplatos
1571563994,1571564138,144,2.5244444444444443,2.584,lavamanos
1571684986,1571685065,79,0.702,0.268,lavamanos
1571685580,1571688700,3120,3.0333644859813083,38.497,lavaplatos
1571695653,1571695768,115,3.5896153846153847,3.424,lavamanos
1571725945,1571726305,360,0.72,4.319999999999999,inodoro
1571726241,1571726973,732,0.885,0.426,lavaplatos
1571731255,1571731615,360,0.72,4.319999999999999,inodoro
1571736369,1571736852,483,3.2348936170212768,5.431,lavamanos
1571737461,1571737505,44,0.56,0.196,lavamanos
1571742555,1571742712,157,2.17875,4.767,lavamanos
1571744967,1571746302,1335,2.599811320754717,40.76,lavaplatos
1571748809,1571749169,360,0.72,4.319999999999999,inodoro
1571751474,1571751564,90,2.209090909090909,0.988,lavamanos
1571751529,1571751889,360,0.72,4.319999999999999,inodoro
1571759300,1571759572,272,3.213157894736842,6.675,lavaplatos
1571759513,1571759528,15,0.952,0.242,lavamanos
1571763293,1571763351,58,0.8772413793103448,0.51,lavamanos
1571764495,1571764525,30,1.9933333333333327,0.983,lavaplatos
1571768460,1571768699,239,6.155588235294117,24.593,ducha
1571771470,1571773916,2446,2.973939393939394,22.463,lavaplatos
1571773088,1571773488,400,3.2688311688311686,6.617,lavamanos
1571809840,1571810352,512,3.954315789473684,22.63,lavaplatos
1571811173,1571811825,652,1.8146938775510204,4.009,lavamanos
1571812433,1571812827,394,2.0568,1.095,lavamanos
1571813831,1571813854,23,1.968,0.615,lavamanos
1571813879,1571814239,360,0.72,4.319999999999999,inodoro
1571873033,1571873135,102,1.7339999999999998,0.778,lavamanos
1571895038,1571895679,641,4.60656108597285,44.804,ducha
1571895062,1571895422,360,0.72,4.319999999999999,inodoro
1571895669,1571896159,490,2.4646153846153847,3.842,lavamanos
1571897092,1571897138,46,2.306666666666666,0.422,lavaplatos
1571897207,1571897453,246,2.0342307692307693,3.588,lavamanos
1571943840,1571945015,1175,2.2864864864864862,3.736,lavamanos
1571958456,1571958540,84,1.892,0.615,lavamanos
1571959033,1571959393,360,0.72,4.319999999999999,inodoro
1571966730,1571967069,339,1.5763636363636364,4.741,lavamanos
1571966747,1571967107,360,0.72,4.319999999999999,inodoro
1571981290,1571981712,422,3.2117142857142857,4.395,lavamanos
1571981449,1571981879,430,3.962216748768473,28.447,ducha
1571981770,1571982130,360,0.72,4.319999999999999,inodoro
1571982360,1571982408,48,2.6914285714285717,0.482,lavaplatos
1571982536,1571982929,393,1.1614285714285717,0.436,lavamanos
1572008588,1572008724,136,3.3011764705882354,3.446,lavamanos
1572036111,1572036129,18,1.7223529411764706,0.523,lavamanos
1572036231,1572036251,20,2.0752941176470587,0.645,lavaplatos
1572052337,1572052463,126,1.7307692307692308,2.166,lavamanos
1572059977,1572060337,360,0.72,4.319999999999999,inodoro
1572070655,1572070663,8,2.025,0.272,lavaplatos
1572070829,1572071066,237,4.548191489361702,18.127,ducha
1572070865,1572071029,164,4.0712,5.62,lavamanos
1572076254,1572076583,329,1.726046511627907,3.227,lavamanos
1572089345,1572089405,60,1.92,0.482,lavamanos
1572089807,1572090167,360,0.72,4.319999999999999,inodoro
1572097289,1572097293,4,2.136,0.178,lavaplatos
1572103521,1572103770,249,2.104109589041096,4.038,lavamanos
1572103840,1572104200,360,0.72,4.319999999999999,inodoro
1572120192,1572120535,343,4.658490566037736,14.076,ducha
1572120399,1572121132,733,3.0026086956521736,2.652,lavamanos
1572121389,1572121749,360,0.72,4.319999999999999,inodoro
1572141663,1572141720,57,0.67125,0.274,lavamanos
1572147698,1572148026,328,1.5683544303797468,2.705,lavamanos
1572160935,1572161295,360,0.72,4.319999999999999,inodoro
1572176104,1572177668,1564,4.777735849056604,13.699,ducha
1572176129,1572176987,858,1.998904109589041,6.334,lavamanos
1572177846,1572178280,434,2.8053061224489797,2.577,lavamanos
1572209636,1572209656,20,1.548,0.28,lavamanos
1572211102,1572211462,360,0.72,4.319999999999999,inodoro
1572213688,1572218022,4334,4.306347305389221,27.21,ducha
1572213948,1572214082,134,3.105154639175258,5.464,lavamanos
1572216508,1572216526,18,2.36,0.753,lavaplatos
1572216970,1572217095,125,1.8457142857142856,2.222,lavamanos
1572217452,1572217812,360,0.72,4.319999999999999,inodoro
1572217874,1572217959,85,3.535,2.349,lavamanos
1572218238,1572218598,360,0.72,4.319999999999999,inodoro
1572247501,1572247731,230,1.422127659574468,1.212,lavamanos
1572248577,1572249924,1347,2.031063829787234,6.778,lavaplatos
1572249468,1572249828,360,0.72,4.319999999999999,inodoro
1572249528,1572249692,164,1.88,3.889,lavamanos
1572252584,1572253864,1280,4.256793893129771,29.678,lavaplatos
1572259805,1572259807,2,0.8799999999999999,0.044,lavaplatos
1572260007,1572260040,33,1.056,0.204,lavamanos
1572262703,1572263644,941,4.497975460122699,59.21,ducha
1572263991,1572264489,498,1.6181818181818182,1.959,lavamanos
1572275886,1572275928,42,5.466153846153846,3.815,ducha
1572284113,1572284126,13,1.895,0.408,lavaplatos
1572287955,1572288377,422,2.68271186440678,11.048,lavamanos
1572290440,1572290497,57,0.3359999999999999,0.134,lavamanos
1572291381,1572292469,1088,3.0315,22.55,lavaplatos
1572293428,1572294833,1405,2.2107042253521123,5.864,lavamanos
1572294977,1572295078,101,2.611428571428572,3.097,lavaplatos
1572295542,1572295616,74,3.520327868852459,3.791,lavamanos
1572298139,1572298219,80,1.94,1.033,lavamanos
1572299860,1572300220,360,0.72,4.319999999999999,inodoro
1572300509,1572300548,39,1.008,0.293,lavamanos
1572301658,1572302018,360,0.72,4.319999999999999,inodoro
1572302580,1572302940,360,0.72,4.319999999999999,inodoro
1593677421,1593677522,101,0.735,0.688,lavamanos
1593677480,1593677914,434,1.701176470588235,2.189,lavaplatos
1593677548,1593677572,24,1.86,0.799,ducha
1593678800,1593678837,37,1.0399999999999998,0.57,lavamanos
1593681142,1593681261,119,1.7443636363636363,2.268,lavamanos
1593684865,1593684905,40,1.8218181818181816,0.544,lavamanos
1593687434,1593687740,306,1.9159259259259256,7.251,lavamanos
1593691394,1593692562,1168,1.790204081632653,5.27,lavaplatos
1593691509,1593691876,367,0.945,0.245,lavamanos
1593694824,1593695029,205,1.9949068322981367,5.997,lavamanos
1593695998,1593696070,72,2.3485714285714288,0.406,lavaplatos
1593703872,1593705210,1338,1.4334146341463414,16.896,lavaplatos
1593707409,1593707909,500,5.770595744680851,48.151,ducha
1593707650,1593707692,42,2.4114285714285715,1.084,lavamanos
1593708898,1593708926,28,0.6257142857142857,0.117,lavamanos
1593720727,1593720771,44,3.27,1.516,lavamanos
1593721716,1593721728,12,2.026153846153846,0.439,lavamanos
1593722551,1593724383,1832,2.357931034482758,11.759,lavaplatos
1593727261,1593727275,14,0.24,0.086,lavamanos
1593728452,1593728486,34,3.033333333333333,1.009,lavamanos
1593729173,1593729183,10,0.24,0.026,lavamanos
1593734705,1593735662,957,2.9027848101265823,19.286,lavaplatos
1593734776,1593735364,588,3.448860759493671,5.111,lavamanos
1593736381,1593736388,7,0.5775,0.077,lavamanos
1593740382,1593740424,42,1.5211764705882351,0.512,lavamanos
1593741006,1593741204,198,0.14,0.404,lavaplatos
1593755930,1593756539,609,1.74,4.763,lavaplatos
1593756748,1593756962,214,4.389613259668508,15.537,ducha
1593756780,1593756879,99,3.3939622641509435,4.655,lavamanos
1593757512,1593757516,4,0.516,0.043,lavamanos
1593763955,1593764434,479,1.6933333333333331,0.312,lavamanos
1593768170,1593769965,1795,4.907368421052631,11.596,lavaplatos
1593768627,1593768760,133,4.144918032786885,9.102,ducha
1593768841,1593769226,385,3.0315,2.271,lavamanos
1593830067,1593831673,1606,1.8513461538461535,6.804,ducha
1593831646,1593831674,28,0.5066666666666667,0.134,lavamanos
1593855948,1593856034,86,1.2333333333333334,1.509,lavamanos
1593857164,1593857176,12,1.308,0.253,lavamanos
1593858151,1593860390,2239,2.520454545454545,13.994,lavaplatos
1593858765,1593858779,14,0.8142857142857143,0.205,lavamanos
1593860098,1593860118,20,2.9576470588235293,0.911,lavamanos
1593864524,1593864544,20,2.8229999999999995,0.999,lavamanos
1593870830,1593870850,20,3.582,1.259,lavaplatos
1593873136,1593873399,263,2.657142857142857,9.724,lavaplatos
1593873962,1593875447,1485,5.176444444444445,24.87,ducha
1593874387,1593874417,30,2.472413793103448,1.285,lavamanos
1593875861,1593876464,603,3.4472727272727277,4.127,lavamanos
1593876269,1593876392,123,1.2257142857142855,0.576,lavaplatos
1593885612,1593886142,530,1.7668965517241375,0.927,lavamanos
1593888984,1593890750,1766,1.4458064516129032,19.338,lavaplatos
1593889975,1593890568,593,2.473333333333333,0.828,lavamanos
1593893710,1593895714,2004,2.7413592233009707,7.745,lavaplatos
1593894091,1593894131,40,1.758,0.659,lavamanos
1593895197,1593895586,389,3.142417582417582,5.193,lavamanos
1593898110,1593898656,546,2.46,1.211,lavamanos
1593906263,1593906891,628,2.71875,8.371,lavamanos
1593917713,1593917725,12,1.305,0.186,lavamanos
1593935967,1593936004,37,4.423333333333334,1.461,lavamanos
1593937773,1593938992,1219,2.1337864077669906,10.585,lavaplatos
1593938281,1593938860,579,2.9816129032258063,3.315,lavamanos
1593942258,1593942518,260,1.4894117647058824,4.829,lavaplatos
1593947303,1593947344,41,3.532,1.011,lavamanos
1593948942,1593948991,49,2.961818181818182,0.621,lavamanos
1593952228,1593952249,21,2.473333333333333,0.397,lavamanos
1593952988,1593954721,1733,2.474666666666667,5.565,lavaplatos
1593953259,1593953264,5,2.94,0.294,lavamanos
1593954595,1593954629,34,3.29,1.102,lavamanos
1593955634,1593955652,18,3.214285714285714,0.399,lavamanos
1593957425,1593957441,16,2.6563636363636363,0.562,lavamanos
1593957456,1593957816,360,0.72,4.319999999999999,inodoro
1593958290,1593958650,360,0.72,4.319999999999999,inodoro
1593960656,1593960742,86,1.2436363636363637,0.474,lavamanos
1593962457,1593965530,3073,2.698686131386861,21.02,lavaplatos
1593962858,1593965578,2720,3.84345,27.19,ducha
1593963500,1593963534,34,4.12,1.007,lavamanos
1593964426,1593964464,38,1.9457142857142855,0.789,lavamanos
1593965761,1593966121,360,0.72,4.319999999999999,inodoro
1593966596,1593966633,37,1.5533333333333332,0.291,lavamanos
1593969784,1593972478,2694,2.368095238095238,19.977,lavaplatos
1593971083,1593971107,24,1.65,0.372,lavamanos
1593972964,1593973525,561,5.541818181818181,51.902,ducha
1593973061,1593974048,987,3.339090909090909,3.931,lavamanos
1593974320,1593974416,96,1.1236363636363635,0.378,lavaplatos
1593975975,1593976008,33,2.3345454545454545,0.573,lavamanos
1593976225,1593976585,360,0.72,4.319999999999999,inodoro
1593977371,1593977489,118,2.7215625,3.278,lavamanos
1593979158,1593981222,2064,2.036,1.227,lavaplatos
1593979626,1593979629,3,2.22,0.164,lavamanos
1593980407,1593980439,32,3.2968421052631576,1.148,lavamanos
1593985109,1593985540,431,1.382608695652174,3.033,lavaplatos
1593988012,1593988518,506,3.3114285714285714,4.57,lavaplatos
1593988325,1593988355,30,0.74,0.388,lavamanos
1594014356,1594014716,360,0.72,4.319999999999999,inodoro
1594014762,1594015122,360,0.72,4.319999999999999,inodoro
1594015221,1594015225,4,5.364,0.447,lavaplatos
1594015647,1594015797,150,1.205142857142857,2.349,lavamanos
1594022702,1594022735,33,2.451428571428571,0.394,lavamanos
1594025110,1594025118,8,1.7657142857142856,0.21,lavamanos
1594031499,1594031507,8,3.63,0.558,lavamanos
1594034207,1594034617,410,2.107741935483871,1.823,lavamanos
1594035103,1594036256,1153,2.7023076923076923,1.698,lavaplatos
1594037497,1594037523,26,2.087142857142857,0.562,lavamanos
1594039369,1594041819,2450,2.913243243243244,40.025,lavaplatos
1594041167,1594041191,24,1.365,0.357,lavamanos
1594041485,1594041845,360,0.72,4.319999999999999,inodoro
1594044376,1594044636,260,4.240165289256198,18.359,ducha
1594044550,1594044910,360,0.72,4.319999999999999,inodoro
1594045405,1594045593,188,3.146938775510204,4.256,lavamanos
1594046701,1594047061,360,0.72,4.319999999999999,inodoro
1594047395,1594047438,43,2.681538461538461,1.839,lavaplatos
1594055373,1594057315,1942,1.59,2.654,lavaplatos
1594055797,1594056280,483,1.551219512195122,1.197,lavamanos
1594057423,1594058428,1005,2.2108695652173918,2.252,lavamanos
1594059864,1594059876,12,3.54,0.655,lavamanos
1594060522,1594060787,265,7.931249999999999,3.695,lavaplatos
1594061703,1594062063,360,0.72,4.319999999999999,inodoro
1594062719,1594063079,360,0.72,4.319999999999999,inodoro
1594062810,1594062818,8,3.59,0.454,lavamanos
1594063962,1594064322,360,0.72,4.319999999999999,inodoro
1594064632,1594065337,705,2.86,5.416,lavamanos
1594066490,1594067817,1327,2.996146788990825,8.893,lavaplatos
1594066875,1594067235,360,0.72,4.319999999999999,inodoro
1594066945,1594067883,938,2.0985,1.959,lavamanos
1594070093,1594073814,3721,2.346451612903226,46.677,lavaplatos
1594070322,1594070369,47,2.93,0.377,lavamanos
1594071302,1594071327,25,0.885,0.163,lavamanos
1594072885,1594072916,31,0.975,0.216,lavamanos
1594074016,1594074388,372,1.7584615384615383,0.941,lavamanos
1594083322,1594083338,16,0.12,0.034,lavaplatos
